date;ticker;family;group_col;quote;yield_val;duration;convexity
07-02-2025;BCHICJ1215;BE;BE;100,870702;0,0316;7,32671421;61,6085735
07-02-2025;BCHICK0815;BE;BE;100,1082165;0,032;7,492402701;64,02729743
07-02-2025;BCHICL1015;BE;BE;100,9112484;0,0323;7,539820566;65,46350885
07-02-2025;BCHICM1215;BE;BE;100,9020015;0,0316;7,710582174;68,14419756
07-02-2025;BCHICN0815;BE;BE;100,9847039;0,0308;7,884215769;70,94627737
07-02-2025;BCHICO1215;BE;BE;102,2554343;0,0299;8,09672412;75,26425226
07-02-2025;BCHICP0815;BE;BE;101,4478262;0,0303;8,261814185;77,91395811
07-02-2025;BCHICQ1015;BE;BE;102,13807;0,0308;8,296961725;79,33179731
07-02-2025;BCHICR1215;BE;BE;101,8561527;0,0305;8,466166875;82,19868327
07-03-2025;BCHICA1015;BE;BE;101,877502;0,0288;5,104626661;30,93028662
07-03-2025;BCHICB1215;BE;BE;102,0587259;0,0286;5,259375528;32,63885762
07-03-2025;BCHICC0815;BE;BE;100,9987591;0,0297;5,427264347;34,42648443
07-03-2025;BCHICD0815;BE;BE;100,9740151;0,0298;5,84054256;39,60192879
07-03-2025;BCHICE1215;BE;BE;101,3266573;0,0302;6,08386828;43,00487442
07-03-2025;BCHICF0815;BE;BE;100,82852;0,0301;6,253689919;45,14844947
07-03-2025;BCHICG0815;BE;BE;101,2285675;0,0296;6,6583886;51,02538771
07-03-2025;BCHICH1215;BE;BE;101,770606;0,0296;6,890572852;54,80920722
07-03-2025;BCHICI0815;BE;BE;101,9607565;0,0296;7,039085048;56,97332929
07-03-2025;BCHICJ1215;BE;BE;100,6547721;0,0323;7,246906566;60,37159014
07-03-2025;BCHICK0815;BE;BE;100,1582038;0,0322;7,414805948;62,84762928
07-03-2025;BCHICL1015;BE;BE;101,301465;0,0321;7,464148664;64,34750009
07-03-2025;BCHICM1215;BE;BE;100,7319707;0,0321;7,631271951;66,87269988
07-03-2025;BCHICN0815;BE;BE;100,3005315;0,032;7,801275251;69,50889973
07-03-2025;BCHICO1215;BE;BE;100,7796483;0,0321;8,00676011;73,55853792
07-03-2025;BCHICP0815;BE;BE;100,0346811;0,0324;8,17244137;76,19199378
07-03-2025;BCHICQ1015;BE;BE;100,8404016;0,0327;8,207009127;77,62467425
07-03-2025;BCHICR1215;BE;BE;100,7981269;0,0321;8,378323843;80,52381727
07-04-2025;BCHICA1015;BE;BE;102,5935811;0,0249;5,104434791;30,80822985
07-04-2025;BCHICB1215;BE;BE;104,166871;0,025;5,185541364;32,04570025
07-04-2025;BCHICC0815;BE;BE;103,104098;0,0262;5,353293461;33,81620698
07-04-2025;BCHICD0815;BE;BE;103,0503496;0,0266;5,767418318;38,95226259
07-04-2025;BCHICE1215;BE;BE;103,7506476;0,0265;6,013506506;42,40716541
07-04-2025;BCHICF0815;BE;BE;103,4211542;0,0263;6,183575939;44,55428723
07-04-2025;BCHICG0815;BE;BE;104,5089725;0,025;6,592682848;50,53926814
07-04-2025;BCHICH1215;BE;BE;105,4391843;0,0246;6,82909606;54,40954843
07-04-2025;BCHICI0815;BE;BE;105,8673374;0,0244;6,978708184;56,61137009
07-04-2025;BCHICJ1215;BE;BE;104,195081;0,0277;7,187663347;59,96245293
07-04-2025;BCHICK0815;BE;BE;103,2433807;0,0283;7,352494168;62,3240932
07-04-2025;BCHICL1015;BE;BE;102,2692692;0,029;7,515982462;64,70573203
07-04-2025;BCHICM1215;BE;BE;102,6283679;0,0299;7,563216731;66,070146
07-04-2025;BCHICN0815;BE;BE;102,662789;0,0292;7,73631502;68,81035114
07-04-2025;BCHICO1215;BE;BE;105,7636577;0,0262;7,962606716;73,53506402
07-04-2025;BCHICP0815;BE;BE;105,1152924;0,0264;8,128905018;76,20748683
07-04-2025;BCHICQ1015;BE;BE;104,4162841;0,0267;8,293611489;78,89741817
07-04-2025;BCHICR1215;BE;BE;105,5486098;0,0267;8,336167349;80,4902168
08-01-2025;BCHICA1015;BE;BE;100,129977;0,0313;5,265169722;32,50930545
08-01-2025;BCHICB1215;BE;BE;100,4496854;0,0308;5,420302026;34,27986355
08-01-2025;BCHICC0815;BE;BE;100,9779401;0,0317;5,504474837;35,57513179
08-01-2025;BCHICD0815;BE;BE;101,0277399;0,0316;5,91108093;40,78808555
08-01-2025;BCHICE1215;BE;BE;99,8733505;0,0317;6,244539488;44,9054254
08-01-2025;BCHICF0815;BE;BE;100,8774612;0,0317;6,317483851;46,36759835
08-01-2025;BCHICG0815;BE;BE;101,1675829;0,0313;6,715116742;52,24047175
08-01-2025;BCHICH1215;BE;BE;100,1391888;0,0313;7,048778639;56,87584457
08-01-2025;BCHICI0815;BE;BE;102,0220966;0,0311;7,087084135;58,18908506
08-01-2025;BCHICJ1215;BE;BE;99,74074606;0,0328;7,409074776;62,70254787
08-01-2025;BCHICK0815;BE;BE;101,2153275;0,0322;7,461569793;64,29417514
08-01-2025;BCHICL1015;BE;BE;101,1572825;0,0316;7,631130118;66,92414082
08-01-2025;BCHICM1215;BE;BE;101,1468809;0,0309;7,801882843;69,63962036
08-01-2025;BCHICN0815;BE;BE;102,6749011;0,0303;7,852410819;71,32073249
08-01-2025;BCHICO1215;BE;BE;102,0182175;0,0299;8,184395353;76,69261618
08-01-2025;BCHICP0815;BE;BE;102,6643233;0,0304;8,221033235;78,12242772
08-01-2025;BCHICQ1015;BE;BE;101,6797274;0,031;8,38324373;80,74257213
08-01-2025;BCHICR1215;BE;BE;101,218532;0,0309;8,551061764;83,58700408
08-04-2025;BCHICA1015;BE;BE;101,6557182;0,0268;5,099462312;30,64834921
08-04-2025;BCHICB1215;BE;BE;103,1982474;0,0269;5,179842687;31,87553029
08-04-2025;BCHICC0815;BE;BE;102,1212079;0,028;5,347740588;33,64562587
08-04-2025;BCHICD0815;BE;BE;102,0743542;0,0283;5,761323534;38,76307059
08-04-2025;BCHICE1215;BE;BE;102,8303896;0,0281;6,006847513;42,20774362
08-04-2025;BCHICF0815;BE;BE;102,505175;0,0278;6,177162117;44,35681774
08-04-2025;BCHICG0815;BE;BE;103,4806727;0,0265;6,585481712;50,31223634
08-04-2025;BCHICH1215;BE;BE;104,3204157;0,0262;6,820635818;54,14581524
08-04-2025;BCHICI0815;BE;BE;104,6903647;0,0261;6,969767179;56,32225716
08-04-2025;BCHICJ1215;BE;BE;103,0003724;0,0293;7,177929709;59,66440605
08-04-2025;BCHICK0815;BE;BE;102,0357783;0,03;7,342310497;61,99909268
08-04-2025;BCHICL1015;BE;BE;101,0692917;0,0306;7,506215796;64,38705874
08-04-2025;BCHICM1215;BE;BE;101,4277084;0,0316;7,551678064;65,71594772
08-04-2025;BCHICN0815;BE;BE;101,4455954;0,0308;7,725311659;68,46232316
08-04-2025;BCHICO1215;BE;BE;104,5265828;0,0277;7,950965271;73,17458563
08-04-2025;BCHICP0815;BE;BE;103,8852683;0,0279;8,117260506;75,83559667
08-04-2025;BCHICQ1015;BE;BE;103,1963924;0,0281;8,282547074;78,53647724
08-04-2025;BCHICR1215;BE;BE;104,3417473;0,0281;8,323832221;80,10999351
09-04-2025;BCHICA1015;BE;BE;101,6845476;0,0267;5,099580057;30,65520845
09-04-2025;BCHICB1215;BE;BE;103,2396747;0,0268;5,179998758;31,88290821
09-04-2025;BCHICC0815;BE;BE;102,1631409;0,0279;5,347897192;33,65339299
09-04-2025;BCHICD0815;BE;BE;102,1062734;0,0283;5,761323534;38,76307059
09-04-2025;BCHICE1215;BE;BE;102,8403625;0,028;6,007092988;42,21807095
09-04-2025;BCHICF0815;BE;BE;102,4980211;0,0278;6,177162117;44,35681774
09-04-2025;BCHICG0815;BE;BE;103,4364774;0,0266;6,58518356;50,29959189
09-04-2025;BCHICH1215;BE;BE;104,2640248;0,0263;6,8202773;54,13175131
09-04-2025;BCHICI0815;BE;BE;104,6223264;0,0262;6,969401345;56,30757921
09-04-2025;BCHICJ1215;BE;BE;102,9053001;0,0295;7,177052828;59,63220214
09-04-2025;BCHICK0815;BE;BE;101,9087808;0,0302;7,341431951;61,96571744
09-04-2025;BCHICL1015;BE;BE;100,9109561;0,0308;7,505334782;64,35248132
09-04-2025;BCHICM1215;BE;BE;101,2809082;0,0318;7,55063945;65,67925447
09-04-2025;BCHICN0815;BE;BE;101,2705296;0,0311;7,723757061;68,40517613
09-04-2025;BCHICO1215;BE;BE;104,2825456;0,028;7,949178998;73,11141658
09-04-2025;BCHICP0815;BE;BE;103,6719839;0,0281;8,11606947;75,79207358
09-04-2025;BCHICQ1015;BE;BE;103,0204394;0,0284;8,280757609;78,46904902
09-04-2025;BCHICR1215;BE;BE;104,2020367;0,0283;8,322457234;80,06231427
09-04-2026;BCHICA1015;BE;BE;103,285484;0,0223;4,228964514;21,78360898
09-04-2026;BCHICB1215;BE;BE;104,7545398;0,0225;4,326565986;22,92306754
09-04-2026;BCHICC0815;BE;BE;104,3717059;0,0225;4,496227636;24,5179238
09-04-2026;BCHICD0815;BE;BE;104,5919881;0,0228;4,924110368;29,05250879
09-04-2026;BCHICE1215;BE;BE;104,4782237;0,0244;5,18107476;32,0313761
09-04-2026;BCHICF0815;BE;BE;104,5616325;0,0235;5,352091842;33,96712066
09-04-2026;BCHICG0815;BE;BE;104,5896048;0,024;5,769382986;39,15781799
09-04-2026;BCHICH1215;BE;BE;105,5068677;0,0237;6,017182915;42,66200228
09-04-2026;BCHICI0815;BE;BE;105,757948;0,0236;6,170704443;44,65439178
09-04-2026;BCHICJ1215;BE;BE;105,9462188;0,0245;6,402990135;48,11459296
09-04-2026;BCHICK0815;BE;BE;105,4121834;0,0247;6,569789977;50,31633849
09-04-2026;BCHICL1015;BE;BE;104,9671249;0,0247;6,736430032;52,58933313
09-04-2026;BCHICM1215;BE;BE;106,6775646;0,0239;6,805662039;54,21620648
09-04-2026;BCHICN0815;BE;BE;105,29003;0,0252;6,970471546;56,41706818
09-04-2026;BCHICO1215;BE;BE;105,7017581;0,0256;7,191464644;60,22428366
09-04-2026;BCHICP0815;BE;BE;106,6333765;0,0238;7,366671478;63,00184464
09-04-2026;BCHICQ1015;BE;BE;106,6521576;0,0233;7,53539098;65,61960851
09-04-2026;BCHICR1215;BE;BE;107,9118607;0,0232;7,592063198;67,23103165
10-01-2025;BCHICA1015;BE;BE;100,1852477;0,0313;5,254210818;32,39061215
10-01-2025;BCHICB1215;BE;BE;100,5260252;0,0307;5,409500655;34,16572356
10-01-2025;BCHICC0815;BE;BE;101,0634825;0,0316;5,493715832;35,46003655
10-01-2025;BCHICD0815;BE;BE;101,0984667;0,0315;5,900369632;40,66611413
10-01-2025;BCHICE1215;BE;BE;99,93689115;0,0317;6,233580584;44,76665731
10-01-2025;BCHICF0815;BE;BE;100,9201492;0,0317;6,306524947;46,22732823
10-01-2025;BCHICG0815;BE;BE;101,1221628;0,0314;6,703793773;52,07833671
10-01-2025;BCHICH1215;BE;BE;100,0333479;0,0315;7,037090727;56,6910168
10-01-2025;BCHICI0815;BE;BE;101,8845579;0,0313;7,075242213;58,00138403
10-01-2025;BCHICJ1215;BE;BE;99,60112876;0,0331;7,396784896;62,48965239
10-01-2025;BCHICK0815;BE;BE;101,0868046;0,0325;7,449050844;64,0767019
10-01-2025;BCHICL1015;BE;BE;101,0268968;0,0318;7,619132601;66,71955782
10-01-2025;BCHICM1215;BE;BE;101,031475;0,0311;7,789887863;69,42990354
10-01-2025;BCHICN0815;BE;BE;102,5638509;0,0305;7,840248819;71,10727955
10-01-2025;BCHICO1215;BE;BE;102,1100407;0,0298;8,174036269;76,5352497
10-01-2025;BCHICP0815;BE;BE;102,980939;0,0301;8,212151381;78,01238416
10-01-2025;BCHICQ1015;BE;BE;102,2162399;0,0304;8,376449343;80,70369366
10-01-2025;BCHICR1215;BE;BE;101,5362385;0,0306;8,542185513;83,47482872
10-02-2025;BCHICA1015;BE;BE;101,7009388;0,0288;5,178599264;31,71886029
10-02-2025;BCHICB1215;BE;BE;101,9961907;0,0283;5,333818143;33,47254485
10-02-2025;BCHICC0815;BE;BE;101,0444604;0,0292;5,502022788;35,29930416
10-02-2025;BCHICD0815;BE;BE;101,2580902;0,029;5,916102081;40,56832805
10-02-2025;BCHICE1215;BE;BE;101,6907227;0,0292;6,160307092;44,03513804
10-02-2025;BCHICF0815;BE;BE;101,2627772;0,0291;6,330129641;46,20759345
10-02-2025;BCHICG0815;BE;BE;101,7722348;0,0284;6,735965701;52,18637389
10-02-2025;BCHICH1215;BE;BE;102,3716395;0,0284;6,968885996;56,01981893
10-02-2025;BCHICI0815;BE;BE;102,6117477;0,0284;7,117487741;58,21207201
10-02-2025;BCHICJ1215;BE;BE;101,0863061;0,0313;7,325298842;61,61807033
10-02-2025;BCHICK0815;BE;BE;100,3928947;0,0316;7,491430058;64,0549906
10-02-2025;BCHICL1015;BE;BE;101,2841489;0,0318;7,539680546;65,51362381
10-02-2025;BCHICM1215;BE;BE;101,2896513;0,0311;7,710435808;68,19680999
10-02-2025;BCHICN0815;BE;BE;101,4522244;0,0302;7,884580343;71,02121378
10-02-2025;BCHICO1215;BE;BE;102,7844229;0,0293;8,097580015;75,34970156
10-02-2025;BCHICP0815;BE;BE;101,9810061;0,0297;8,262673932;78,0027889
10-02-2025;BCHICQ1015;BE;BE;102,6896751;0,0301;8,299075985;79,45220857
10-02-2025;BCHICR1215;BE;BE;102,355186;0,0299;8,467583752;82,29915322
10-03-2025;BCHICA1015;BE;BE;101,5920192;0,0294;5,100967324;30,85856707
10-03-2025;BCHICB1215;BE;BE;101,7541388;0,0292;5,255694767;32,56387355
10-03-2025;BCHICC0815;BE;BE;100,6807474;0,0303;5,423580375;34,34834764
10-03-2025;BCHICD0815;BE;BE;100,6218452;0,0305;5,836411563;39,50365715
10-03-2025;BCHICE1215;BE;BE;100,9553255;0,0308;6,079645491;42,9079537
10-03-2025;BCHICF0815;BE;BE;100,4783938;0,0307;6,249466581;45,04766632
10-03-2025;BCHICG0815;BE;BE;100,9611974;0,03;6,654444469;50,93721638
10-03-2025;BCHICH1215;BE;BE;101,5528095;0,0299;6,886745375;54,72837131
10-03-2025;BCHICI0815;BE;BE;101,765804;0,0299;7,03523516;56,88989379
10-03-2025;BCHICJ1215;BE;BE;100,442603;0,0326;7,242838071;60,28293171
10-03-2025;BCHICK0815;BE;BE;99,90431743;0,0326;7,410295612;62,73936198
10-03-2025;BCHICL1015;BE;BE;101,0019943;0,0325;7,459327359;64,23461454
10-03-2025;BCHICM1215;BE;BE;100,435392;0,0326;7,625929798;66,73772335
10-03-2025;BCHICN0815;BE;BE;100,0119655;0,0324;7,796453657;69,38894769
10-03-2025;BCHICO1215;BE;BE;100,4819172;0,0325;8,001599547;73,43001632
10-03-2025;BCHICP0815;BE;BE;99,69895689;0,0328;8,167279125;76,05986163
10-03-2025;BCHICQ1015;BE;BE;100,4754512;0,0331;8,201469837;77,4870655
10-03-2025;BCHICR1215;BE;BE;100,4655662;0,0325;8,372790887;80,38214947
10-04-2025;BCHICA1015;BE;BE;101,3416139;0,0274;5,093275851;30,54913508
10-04-2025;BCHICB1215;BE;BE;102,9392307;0,0274;5,173582318;31,77973828
10-04-2025;BCHICC0815;BE;BE;101,9118063;0,0284;5,341634341;33,55401915
10-04-2025;BCHICD0815;BE;BE;102,0166687;0,0285;5,755448387;38,67985723
10-04-2025;BCHICE1215;BE;BE;102,8791402;0,028;6,001613536;42,15062048
10-04-2025;BCHICF0815;BE;BE;102,4446632;0,0279;6,17143717;44,27676796
10-04-2025;BCHICG0815;BE;BE;103,317797;0,0268;6,579107532;50,20070161
10-04-2025;BCHICH1215;BE;BE;104,1084263;0,0265;6,814080464;54,02753593
10-04-2025;BCHICI0815;BE;BE;104,4414075;0,0264;6,963189873;56,20057031
10-04-2025;BCHICJ1215;BE;BE;102,7405777;0,0297;7,170695907;59,52070177
10-04-2025;BCHICK0815;BE;BE;101,751339;0,0304;7,335073365;61,85145733
10-04-2025;BCHICL1015;BE;BE;100,792399;0,031;7,498973729;64,23542395
10-04-2025;BCHICM1215;BE;BE;101,1826337;0,0319;7,54464042;65,57809183
10-04-2025;BCHICN0815;BE;BE;101,1183747;0,0313;7,717240303;68,28240232
10-04-2025;BCHICO1215;BE;BE;104,0372822;0,0283;7,941911296;72,96076755
10-04-2025;BCHICP0815;BE;BE;103,6419489;0,0282;8,10999417;75,68103925
10-04-2025;BCHICQ1015;BE;BE;103,2200762;0,0281;8,277067622;78,4454479
10-04-2025;BCHICR1215;BE;BE;104,4252777;0,028;8,319039868;80,0423581
10-12-2025;BCHICA1015;BE;BE;101,7758998;0,0273;4,492843442;24,246918
10-12-2025;BCHICB1215;BE;BE;101,6150495;0,0276;4,650719362;25,77186248
10-12-2025;BCHICC0815;BE;BE;102,8517508;0,0273;4,750939157;27,06600145
10-12-2025;BCHICD0815;BE;BE;102,6492159;0,028;5,170436716;31,7094099
10-12-2025;BCHICE1215;BE;BE;101,546079;0,0283;5,503764071;35,37466872
10-12-2025;BCHICF0815;BE;BE;101,0379557;0,0311;5,585208161;36,53004678
10-12-2025;BCHICG0815;BE;BE;102,7002773;0,0283;6,000959642;42,12021774
10-12-2025;BCHICH1215;BE;BE;101,8125132;0,0282;6,33495853;46,34353115
10-12-2025;BCHICI0815;BE;BE;103,5543016;0,0282;6,391077976;47,66038435
10-12-2025;BCHICJ1215;BE;BE;101,8223134;0,0293;6,717128542;51,91003061
10-12-2025;BCHICK0815;BE;BE;102,3998472;0,0301;6,778045988;53,27402993
10-12-2025;BCHICL1015;BE;BE;101,4884748;0,0307;6,942356415;55,50130986
10-12-2025;BCHICM1215;BE;BE;100,8491373;0,0309;7,108737695;57,83909938
10-12-2025;BCHICN0815;BE;BE;101,4756503;0,0315;7,164928131;59,26651288
10-12-2025;BCHICO1215;BE;BE;102,3835185;0,0289;7,505870182;64,56107133
10-12-2025;BCHICP0815;BE;BE;103,4881319;0,0289;7,558232929;66,09497469
10-12-2025;BCHICQ1015;BE;BE;102,767168;0,0292;7,723151815;68,60241844
10-12-2025;BCHICR1215;BE;BE;102,1804068;0,0293;7,889760334;71,20385023
11-03-2025;BCHICA1015;BE;BE;101,9838904;0,0287;5,099300349;30,87940403
11-03-2025;BCHICB1215;BE;BE;102,1981591;0,0284;5,254209455;32,59428828
11-03-2025;BCHICC0815;BE;BE;101,1612781;0,0294;5,42225651;34,38901437
11-03-2025;BCHICD0815;BE;BE;101,1629904;0,0295;5,835658591;39,56452906
11-03-2025;BCHICE1215;BE;BE;101,5165699;0,0299;6,079129421;42,96839974
11-03-2025;BCHICF0815;BE;BE;101,0186706;0,0299;6,248704447;45,10070507
11-03-2025;BCHICG0815;BE;BE;101,3911237;0,0294;6,653510806;50,97700403
11-03-2025;BCHICH1215;BE;BE;101,9250425;0,0294;6,885817986;54,76125928
11-03-2025;BCHICI0815;BE;BE;102,1100364;0,0294;7,034345117;56,92506771
11-03-2025;BCHICJ1215;BE;BE;100,7220325;0,0322;7,241869744;60,30822508
11-03-2025;BCHICK0815;BE;BE;100,1523248;0,0323;7,408884064;62,7493591
11-03-2025;BCHICL1015;BE;BE;101,2061351;0,0323;7,457628785;64,22964489
11-03-2025;BCHICM1215;BE;BE;100,6903572;0,0322;7,625272376;66,77044606
11-03-2025;BCHICN0815;BE;BE;100,3103317;0,032;7,795795799;69,4235093
11-03-2025;BCHICO1215;BE;BE;100,9205977;0,0319;8,002489756;73,51343919
11-03-2025;BCHICP0815;BE;BE;100,275849;0,0321;8,168776497;76,168533
11-03-2025;BCHICQ1015;BE;BE;101,1838236;0,0323;8,204325017;77,62813621
11-03-2025;BCHICR1215;BE;BE;101,3231215;0,0314;8,377722385;80,60061687
11-04-2025;BCHICA1015;BE;BE;101,3080537;0,0276;5,084820797;30,44846632
11-04-2025;BCHICB1215;BE;BE;102,910535;0,0275;5,165206844;31,68411299
11-04-2025;BCHICC0815;BE;BE;101,8804429;0,0286;5,333101541;33,44784253
11-04-2025;BCHICD0815;BE;BE;102,0051255;0,0285;5,747229209;38,5827117
11-04-2025;BCHICE1215;BE;BE;102,8901251;0,028;5,993394357;42,0495513
11-04-2025;BCHICF0815;BE;BE;102,4301517;0,028;6,162972427;44,16225504
11-04-2025;BCHICG0815;BE;BE;103,2194108;0,027;6,570291415;50,06521248
11-04-2025;BCHICH1215;BE;BE;103,9707712;0,0268;6,80478434;53,87148425
11-04-2025;BCHICI0815;BE;BE;104,2699779;0,0267;6,953871787;56,04033241
11-04-2025;BCHICJ1215;BE;BE;102,5514958;0,03;7,161159425;59,35373483
11-04-2025;BCHICK0815;BE;BE;101,5409555;0,0307;7,325534384;61,68035391
11-04-2025;BCHICL1015;BE;BE;100,5632831;0,0314;7,488989584;64,0429165
11-04-2025;BCHICM1215;BE;BE;100,9294721;0,0323;7,534341114;65,38085681
11-04-2025;BCHICN0815;BE;BE;100,8281742;0,0317;7,706944336;68,07957731
11-04-2025;BCHICO1215;BE;BE;103,6678053;0,0288;7,930707306;72,7247585
11-04-2025;BCHICP0815;BE;BE;103,18373;0,0288;8,098195294;75,41714891
11-04-2025;BCHICQ1015;BE;BE;102,6936641;0,0288;8,264669948;78,15216268
11-04-2025;BCHICR1215;BE;BE;103,7433656;0,0289;8,304627314;79,69135363
11-12-2025;BCHICA1015;BE;BE;101,8789053;0,0271;4,490280921;24,23160998
11-12-2025;BCHICB1215;BE;BE;101,7560718;0,0273;4,648252287;25,76207333
11-12-2025;BCHICC0815;BE;BE;103,0183423;0,0269;4,74868267;27,06314689
11-12-2025;BCHICD0815;BE;BE;102,8876735;0,0275;5,168477722;31,7166796
11-12-2025;BCHICE1215;BE;BE;101,8371539;0,0278;5,501806733;35,38428642
11-12-2025;BCHICF0815;BE;BE;101,2982642;0,0306;5,583465648;36,54207927
11-12-2025;BCHICG0815;BE;BE;102,7903262;0,0282;5,998465479;42,09683519
11-12-2025;BCHICH1215;BE;BE;101,7599988;0,0283;6,331972951;46,2968379
11-12-2025;BCHICI0815;BE;BE;103,3857098;0,0284;6,387725466;47,60053512
11-12-2025;BCHICJ1215;BE;BE;101,5808286;0,0297;6,713160227;51,82042174
11-12-2025;BCHICK0815;BE;BE;102,161887;0,0305;6,773826074;53,18079341
11-12-2025;BCHICL1015;BE;BE;101,23453;0,0311;6,938132203;55,40508041
11-12-2025;BCHICM1215;BE;BE;100,6486234;0,0312;7,104884076;57,75477854
11-12-2025;BCHICN0815;BE;BE;101,2152517;0,0319;7,160419709;59,16305224
11-12-2025;BCHICO1215;BE;BE;101,7809663;0,0297;7,499624804;64,38122221
11-12-2025;BCHICP0815;BE;BE;102,7150124;0,0299;7,550347269;65,86932857
11-12-2025;BCHICQ1015;BE;BE;101,8280803;0,0304;7,714222914;68,3313953
11-12-2025;BCHICR1215;BE;BE;101,2601815;0,0305;7,88082926;70,92397827
12-02-2025;BCHICA1015;BE;BE;101,892481;0,0284;5,173732147;31,68927887
12-02-2025;BCHICB1215;BE;BE;102,1327044;0,0281;5,328651844;33,42754059
12-02-2025;BCHICC0815;BE;BE;101,1287222;0,0291;5,496700391;35,24535023
12-02-2025;BCHICD0815;BE;BE;101,193673;0,0291;5,910424445;40,49237001
12-02-2025;BCHICE1215;BE;BE;101,5718786;0,0294;6,154334954;43,94480395
12-02-2025;BCHICF0815;BE;BE;101,1219391;0,0293;6,324157322;46,11448357
12-02-2025;BCHICG0815;BE;BE;101,5903313;0,0287;6,72958635;52,07223397
12-02-2025;BCHICH1215;BE;BE;102,1607077;0,0287;6,962322978;55,89896027
12-02-2025;BCHICI0815;BE;BE;102,3910688;0,0287;7,11090235;58,08782148
12-02-2025;BCHICJ1215;BE;BE;100,8291526;0,0317;7,318053285;61,47117167
12-02-2025;BCHICK0815;BE;BE;100,1187927;0,032;7,484183522;63,9040003
12-02-2025;BCHICL1015;BE;BE;101,0014864;0,0322;7,532121692;65,35781204
12-02-2025;BCHICM1215;BE;BE;100,9812262;0,0315;7,70288203;68,03638065
12-02-2025;BCHICN0815;BE;BE;101,1297396;0,0306;7,877032083;70,85595824
12-02-2025;BCHICO1215;BE;BE;102,4673092;0,0297;8,089704362;75,17430491
12-02-2025;BCHICP0815;BE;BE;101,7534926;0,03;8,255395732;77,84527184
12-02-2025;BCHICQ1015;BE;BE;102,5545227;0,0303;8,292210998;79,31402456
12-02-2025;BCHICR1215;BE;BE;102,2932247;0,03;8,461412193;82,18208817
12-03-2025;BCHICA1015;BE;BE;102,0813993;0,0285;5,09686679;30,86464895
12-03-2025;BCHICB1215;BE;BE;102,2702382;0,0283;5,251626362;32,57200814
12-03-2025;BCHICC0815;BE;BE;101,2149902;0,0293;5,419673915;34,36631704
12-03-2025;BCHICD0815;BE;BE;101,2506415;0,0294;5,833117255;39,54114351
12-03-2025;BCHICE1215;BE;BE;101,6585413;0,0296;6,077129661;42,96590109
12-03-2025;BCHICF0815;BE;BE;101,1753404;0,0296;6,24670517;45,09881325
12-03-2025;BCHICG0815;BE;BE;101,4912362;0,0292;6,651372374;50,96560641
12-03-2025;BCHICH1215;BE;BE;101,9626387;0,0293;6,883440379;54,73728381
12-03-2025;BCHICI0815;BE;BE;102,1190869;0,0294;7,031605391;56,88611521
12-03-2025;BCHICJ1215;BE;BE;100,7412769;0,0322;7,239130017;60,26841633
12-03-2025;BCHICK0815;BE;BE;100,2120571;0,0322;7,406586771;62,72557714
12-03-2025;BCHICL1015;BE;BE;101,3111344;0,0321;7,455929485;64,22466285
12-03-2025;BCHICM1215;BE;BE;100,8283894;0,0321;7,623052773;66,74728364
12-03-2025;BCHICN0815;BE;BE;100,485088;0,0318;7,794095919;69,41944207
12-03-2025;BCHICO1215;BE;BE;101,2375955;0,0315;8,002165587;73,55447921
12-03-2025;BCHICP0815;BE;BE;100,6990396;0,0316;8,16905667;76,23344931
12-03-2025;BCHICQ1015;BE;BE;101,7096327;0,0316;8,206466977;77,74606705
12-03-2025;BCHICR1215;BE;BE;101,8874395;0,0308;8,379153506;80,69910543
13-01-2025;BCHICA1015;BE;BE;100,3120909;0,031;5,251933173;32,38329787
13-01-2025;BCHICB1215;BE;BE;100,6725617;0,0304;5,407233303;34,15884812
13-01-2025;BCHICC0815;BE;BE;101,2203865;0,0313;5,491575491;35,45447607
13-01-2025;BCHICD0815;BE;BE;101,242001;0,0313;5,89812491;40,65306382
13-01-2025;BCHICE1215;BE;BE;100,0705054;0,0315;6,231336743;44,75380691
13-01-2025;BCHICF0815;BE;BE;101,0437147;0,0315;6,304390992;46,21562347
13-01-2025;BCHICG0815;BE;BE;101,2407153;0,0312;6,70178206;52,06834655
13-01-2025;BCHICH1215;BE;BE;100,1537352;0,0313;7,035080009;56,68156839
13-01-2025;BCHICI0815;BE;BE;102,0029459;0,0312;7,07294407;57,9780535
13-01-2025;BCHICJ1215;BE;BE;99,73296941;0,0329;7,394932635;62,48275633
13-01-2025;BCHICK0815;BE;BE;101,2383558;0,0323;7,447351329;64,07169505
13-01-2025;BCHICL1015;BE;BE;101,2192805;0,0316;7,617431488;66,71498528
13-01-2025;BCHICM1215;BE;BE;101,2608597;0,0308;7,788701979;69,44508188
13-01-2025;BCHICN0815;BE;BE;102,8286787;0,0302;7,839313407;71,12588714
13-01-2025;BCHICO1215;BE;BE;102,4817355;0,0294;8,173693623;76,57832474
13-01-2025;BCHICP0815;BE;BE;103,4479196;0,0295;8,213558643;78,10721004
13-01-2025;BCHICQ1015;BE;BE;102,784181;0,0297;8,378556218;80,82623193
13-01-2025;BCHICR1215;BE;BE;102,1976414;0,0298;8,544987925;83,62664732
13-02-2025;BCHICA1015;BE;BE;101,8581353;0,0285;5,170839393;31,65259743
13-02-2025;BCHICB1215;BE;BE;102,111492;0,0282;5,32575556;33,38962298
13-02-2025;BCHICC0815;BE;BE;101,1139293;0,0291;5,493960665;35,21433071
